date_time,Transaction,Item,period_day,weekday_weekend
27-03-2017 14:12,8922,Sandwich,afternoon,weekday
27-03-2017 14:14,8923,Coffee,afternoon,weekday
27-03-2017 14:14,8923,Jammie Dodgers,afternoon,weekday
27-03-2017 14:41,8924,Coffee,afternoon,weekday
27-03-2017 14:41,8924,Coke,afternoon,weekday
27-03-2017 14:41,8924,Mineral water,afternoon,weekday
27-03-2017 14:41,8924,Bakewell,afternoon,weekday
27-03-2017 14:41,8924,Salad,afternoon,weekday
27-03-2017 14:47,8925,Sandwich,afternoon,weekday
27-03-2017 14:47,8925,Coffee,afternoon,weekday
27-03-2017 14:47,8925,Bakewell,afternoon,weekday
27-03-2017 15:30,8926,Coffee,afternoon,weekday
27-03-2017 15:32,8927,Tea,afternoon,weekday
27-03-2017 15:32,8927,Muffin,afternoon,weekday
27-03-2017 15:33,8928,Coffee,afternoon,weekday
27-03-2017 15:33,8928,Bread,afternoon,weekday
27-03-2017 15:36,8929,Soup,afternoon,weekday
27-03-2017 15:36,8929,Tea,afternoon,weekday
27-03-2017 15:36,8930,Cookies,afternoon,weekday
27-03-2017 16:05,8931,Tea,afternoon,weekday
27-03-2017 16:12,8932,Coffee,afternoon,weekday
27-03-2017 16:12,8932,Sandwich,afternoon,weekday
27-03-2017 16:50,8933,Mineral water,afternoon,weekday
28-03-2017 08:55,8934,Coffee,morning,weekday
28-03-2017 09:19,8935,Coffee,morning,weekday
28-03-2017 09:19,8935,Bread,morning,weekday
28-03-2017 09:27,8936,Coffee,morning,weekday
28-03-2017 09:51,8937,Bread,morning,weekday
28-03-2017 10:04,8938,Coffee,morning,weekday
28-03-2017 10:04,8938,Toast,morning,weekday
28-03-2017 10:05,8939,Coffee,morning,weekday
28-03-2017 10:11,8940,Coffee,morning,weekday
28-03-2017 10:11,8940,Coffee,morning,weekday
28-03-2017 10:11,8940,Bakewell,morning,weekday
28-03-2017 10:36,8941,Coffee,morning,weekday
28-03-2017 10:36,8941,Coffee,morning,weekday
28-03-2017 10:36,8941,Sandwich,morning,weekday
28-03-2017 10:39,8942,Coffee,morning,weekday
28-03-2017 10:49,8943,Coffee,morning,weekday
28-03-2017 10:49,8943,Pastry,morning,weekday
28-03-2017 10:54,8944,Baguette,morning,weekday
28-03-2017 11:06,8945,Coffee,morning,weekday
28-03-2017 11:06,8945,Tea,morning,weekday
28-03-2017 11:06,8945,Cookies,morning,weekday
28-03-2017 11:17,8946,Coffee,morning,weekday
28-03-2017 11:17,8946,Tea,morning,weekday
28-03-2017 11:19,8947,Coffee,morning,weekday
28-03-2017 11:19,8947,Hot chocolate,morning,weekday
28-03-2017 11:19,8947,Pastry,morning,weekday
28-03-2017 11:21,8948,Jammie Dodgers,morning,weekday
28-03-2017 11:21,8948,Cookies,morning,weekday
28-03-2017 11:21,8948,Bakewell,morning,weekday
28-03-2017 11:21,8948,Coffee,morning,weekday
28-03-2017 11:28,8949,Coffee,morning,weekday
28-03-2017 11:28,8949,Coffee,morning,weekday
28-03-2017 11:28,8949,Pastry,morning,weekday
28-03-2017 11:33,8950,Pastry,morning,weekday
28-03-2017 11:33,8950,Coffee,morning,weekday
28-03-2017 11:33,8950,Tea,morning,weekday
28-03-2017 11:48,8951,Coffee,morning,weekday
28-03-2017 12:05,8952,Pastry,afternoon,weekday
28-03-2017 12:14,8953,Coffee,afternoon,weekday
28-03-2017 12:22,8954,Farm House,afternoon,weekday
28-03-2017 12:32,8955,Coffee,afternoon,weekday
28-03-2017 12:50,8956,Pastry,afternoon,weekday
28-03-2017 12:50,8956,Truffles,afternoon,weekday
28-03-2017 12:50,8956,Bakewell,afternoon,weekday
28-03-2017 12:51,8957,Baguette,afternoon,weekday
28-03-2017 12:51,8957,Bread,afternoon,weekday
28-03-2017 12:56,8958,Eggs,afternoon,weekday
28-03-2017 13:00,8959,Coke,afternoon,weekday
28-03-2017 13:00,8959,Coffee,afternoon,weekday
28-03-2017 13:00,8959,Sandwich,afternoon,weekday
28-03-2017 13:00,8959,Muffin,afternoon,weekday
28-03-2017 13:01,8960,Bakewell,afternoon,weekday
28-03-2017 13:01,8960,Coffee,afternoon,weekday
28-03-2017 13:01,8960,Soup,afternoon,weekday
28-03-2017 13:13,8961,Cake,afternoon,weekday
28-03-2017 13:13,8961,Muffin,afternoon,weekday
28-03-2017 13:19,8962,Toast,afternoon,weekday
28-03-2017 13:19,8962,Sandwich,afternoon,weekday
28-03-2017 13:19,8962,Mineral water,afternoon,weekday
28-03-2017 13:19,8962,Coke,afternoon,weekday
28-03-2017 13:27,8963,Juice,afternoon,weekday
28-03-2017 13:27,8963,Bread,afternoon,weekday
28-03-2017 13:27,8963,Toast,afternoon,weekday
28-03-2017 13:27,8963,Sandwich,afternoon,weekday
28-03-2017 13:27,8963,Sandwich,afternoon,weekday
28-03-2017 13:27,8963,Bakewell,afternoon,weekday
28-03-2017 13:30,8964,Sandwich,afternoon,weekday
28-03-2017 13:30,8964,Mineral water,afternoon,weekday
28-03-2017 13:31,8965,Tea,afternoon,weekday
28-03-2017 13:31,8965,Sandwich,afternoon,weekday
28-03-2017 13:31,8966,Tea,afternoon,weekday
28-03-2017 13:31,8966,Sandwich,afternoon,weekday
28-03-2017 13:47,8967,Soup,afternoon,weekday
28-03-2017 13:47,8967,Coffee,afternoon,weekday
28-03-2017 13:53,8968,Soup,afternoon,weekday
28-03-2017 13:58,8969,Muffin,afternoon,weekday
28-03-2017 13:58,8969,Tea,afternoon,weekday
28-03-2017 14:01,8970,Coffee,afternoon,weekday
28-03-2017 14:01,8970,Sandwich,afternoon,weekday
28-03-2017 14:08,8971,Soup,afternoon,weekday
28-03-2017 14:08,8971,Coffee,afternoon,weekday
28-03-2017 14:08,8971,Muffin,afternoon,weekday
28-03-2017 14:18,8973,Soup,afternoon,weekday
28-03-2017 14:18,8973,Cake,afternoon,weekday
28-03-2017 14:18,8973,Juice,afternoon,weekday
28-03-2017 14:22,8974,Soup,afternoon,weekday
28-03-2017 14:22,8974,Salad,afternoon,weekday
28-03-2017 14:24,8975,Bread,afternoon,weekday
28-03-2017 14:36,8976,Hot chocolate,afternoon,weekday
28-03-2017 14:36,8976,Coffee,afternoon,weekday
28-03-2017 14:36,8976,Toast,afternoon,weekday
28-03-2017 14:36,8976,Muffin,afternoon,weekday
28-03-2017 14:42,8977,Coffee,afternoon,weekday
28-03-2017 14:47,8978,Bread,afternoon,weekday
28-03-2017 14:55,8979,Toast,afternoon,weekday
28-03-2017 15:14,8980,Tea,afternoon,weekday
28-03-2017 15:14,8980,Cookies,afternoon,weekday
28-03-2017 15:29,8981,Coffee,afternoon,weekday
28-03-2017 15:29,8981,Scone,afternoon,weekday
28-03-2017 15:30,8982,Coffee,afternoon,weekday
28-03-2017 15:30,8982,Chicken Stew,afternoon,weekday
28-03-2017 15:39,8983,Bread,afternoon,weekday
28-03-2017 15:39,8983,Cookies,afternoon,weekday
28-03-2017 16:02,8985,Cookies,afternoon,weekday
28-03-2017 16:02,8985,Muffin,afternoon,weekday
28-03-2017 16:40,8986,Cookies,afternoon,weekday
28-03-2017 16:40,8986,Bread,afternoon,weekday
28-03-2017 16:52,8987,Coffee,afternoon,weekday
28-03-2017 16:52,8987,Coffee,afternoon,weekday
28-03-2017 16:52,8987,Salad,afternoon,weekday
29-03-2017 08:21,8988,Coffee,morning,weekday
29-03-2017 08:29,8989,Coffee,morning,weekday
29-03-2017 08:33,8990,Hot chocolate,morning,weekday
29-03-2017 08:33,8990,Bread,morning,weekday
29-03-2017 08:33,8990,Cookies,morning,weekday
29-03-2017 08:43,8991,Bread,morning,weekday
29-03-2017 09:00,8992,Tea,morning,weekday
29-03-2017 09:00,8992,Juice,morning,weekday
29-03-2017 09:00,8992,Cookies,morning,weekday
29-03-2017 09:23,8993,Bread,morning,weekday
29-03-2017 09:23,8993,Spanish Brunch,morning,weekday
29-03-2017 09:45,8994,Granola,morning,weekday
29-03-2017 10:17,8995,Smoothies,morning,weekday
29-03-2017 10:26,8996,Farm House,morning,weekday
29-03-2017 10:26,8996,Hot chocolate,morning,weekday
29-03-2017 10:40,8997,Bread,morning,weekday
29-03-2017 10:46,8998,Coffee,morning,weekday
29-03-2017 10:51,8999,Bread,morning,weekday
29-03-2017 10:51,8999,Cake,morning,weekday
29-03-2017 10:51,8999,Coffee,morning,weekday
29-03-2017 10:51,8999,Coffee,morning,weekday
29-03-2017 10:51,8999,Coffee,morning,weekday
29-03-2017 11:10,9000,Toast,morning,weekday
29-03-2017 11:10,9000,Coffee,morning,weekday
29-03-2017 11:17,9001,Coffee,morning,weekday
29-03-2017 11:17,9001,Coffee,morning,weekday
29-03-2017 11:28,9002,Bread,morning,weekday
29-03-2017 11:33,9003,Coffee,morning,weekday
29-03-2017 11:44,9004,Bread,morning,weekday
29-03-2017 11:50,9005,Juice,morning,weekday
29-03-2017 11:50,9005,Coke,morning,weekday
29-03-2017 11:50,9005,Medialuna,morning,weekday
29-03-2017 11:50,9005,Sandwich,morning,weekday
29-03-2017 12:02,9006,Coffee,afternoon,weekday
29-03-2017 12:02,9006,Toast,afternoon,weekday
29-03-2017 12:23,9007,Coffee,afternoon,weekday
29-03-2017 12:40,9008,Coffee,afternoon,weekday
29-03-2017 12:40,9008,Tea,afternoon,weekday
29-03-2017 12:40,9008,Cake,afternoon,weekday
29-03-2017 12:40,9008,Medialuna,afternoon,weekday
29-03-2017 12:46,9009,Bread,afternoon,weekday
29-03-2017 12:48,9010,Spanish Brunch,afternoon,weekday
29-03-2017 12:48,9010,Art Tray,afternoon,weekday
29-03-2017 12:48,9010,Coffee,afternoon,weekday
29-03-2017 12:48,9010,Coffee,afternoon,weekday
29-03-2017 12:48,9010,Juice,afternoon,weekday
29-03-2017 12:58,9011,Coffee,afternoon,weekday
29-03-2017 12:58,9011,Bread,afternoon,weekday
29-03-2017 12:58,9011,Chicken Stew,afternoon,weekday
29-03-2017 12:58,9011,Soup,afternoon,weekday
29-03-2017 12:58,9011,Bread,afternoon,weekday
29-03-2017 13:17,9012,Coffee,afternoon,weekday
29-03-2017 13:18,9013,Tea,afternoon,weekday
29-03-2017 13:18,9013,Coffee,afternoon,weekday
29-03-2017 13:18,9013,Cookies,afternoon,weekday
29-03-2017 13:18,9013,Sandwich,afternoon,weekday
29-03-2017 13:29,9014,Bread,afternoon,weekday
29-03-2017 13:37,9015,Tea,afternoon,weekday
29-03-2017 13:37,9015,Cake,afternoon,weekday
29-03-2017 13:37,9015,Soup,afternoon,weekday
29-03-2017 13:45,9016,Bread,afternoon,weekday
29-03-2017 13:58,9017,Tea,afternoon,weekday
29-03-2017 13:58,9017,Coffee,afternoon,weekday
29-03-2017 13:58,9017,Soup,afternoon,weekday
29-03-2017 13:58,9017,Cake,afternoon,weekday
29-03-2017 14:04,9018,Scone,afternoon,weekday
29-03-2017 14:04,9018,Coffee,afternoon,weekday
29-03-2017 14:10,9019,Bread,afternoon,weekday
29-03-2017 14:10,9019,Muffin,afternoon,weekday
29-03-2017 14:14,9020,Coffee,afternoon,weekday
29-03-2017 14:14,9020,Spanish Brunch,afternoon,weekday
29-03-2017 14:47,9021,Coffee,afternoon,weekday
29-03-2017 14:47,9021,Tea,afternoon,weekday
29-03-2017 14:47,9021,Coffee,afternoon,weekday
29-03-2017 14:48,9022,Tea,afternoon,weekday
29-03-2017 14:48,9022,Tea,afternoon,weekday
29-03-2017 14:48,9022,Raw bars,afternoon,weekday
29-03-2017 15:33,9023,Coffee,afternoon,weekday
29-03-2017 15:33,9023,Medialuna,afternoon,weekday
29-03-2017 15:33,9023,Muffin,afternoon,weekday
29-03-2017 15:37,9024,Bread,afternoon,weekday
29-03-2017 15:37,9024,Coffee,afternoon,weekday
29-03-2017 15:37,9024,Bread,afternoon,weekday
29-03-2017 15:37,9024,Drinking chocolate spoons ,afternoon,weekday
29-03-2017 16:01,9025,Coffee,afternoon,weekday
29-03-2017 16:01,9025,Tea,afternoon,weekday
29-03-2017 16:01,9025,Tiffin,afternoon,weekday
29-03-2017 16:15,9026,Spanish Brunch,afternoon,weekday
29-03-2017 16:15,9026,Truffles,afternoon,weekday
29-03-2017 16:15,9026,Coffee,afternoon,weekday
29-03-2017 16:15,9026,Coffee,afternoon,weekday
29-03-2017 16:46,9027,Coffee,afternoon,weekday
29-03-2017 16:47,9028,Juice,afternoon,weekday
29-03-2017 16:48,9029,Tea,afternoon,weekday
29-03-2017 16:54,9030,Coffee,afternoon,weekday
29-03-2017 16:54,9030,Jammie Dodgers,afternoon,weekday
29-03-2017 16:59,9031,Soup,afternoon,weekday
29-03-2017 16:59,9031,Tea,afternoon,weekday
29-03-2017 16:59,9031,Cake,afternoon,weekday
30-03-2017 08:34,9032,Coffee,morning,weekday
30-03-2017 08:40,9033,Christmas common,morning,weekday
30-03-2017 08:41,9034,Christmas common,morning,weekday
30-03-2017 08:41,9035,Christmas common,morning,weekday
30-03-2017 08:56,9036,Hot chocolate,morning,weekday
30-03-2017 08:56,9036,Hot chocolate,morning,weekday
30-03-2017 08:56,9036,Coffee,morning,weekday
30-03-2017 08:56,9036,Toast,morning,weekday
30-03-2017 08:57,9037,Coffee,morning,weekday
30-03-2017 08:57,9038,Mortimer,morning,weekday
30-03-2017 09:05,9039,Bread,morning,weekday
30-03-2017 09:08,9040,Bread,morning,weekday
30-03-2017 09:08,9040,Muffin,morning,weekday
30-03-2017 09:13,9041,Coffee,morning,weekday
30-03-2017 09:13,9041,Cookies,morning,weekday
30-03-2017 09:17,9042,Coffee,morning,weekday
30-03-2017 09:18,9043,Tea,morning,weekday
30-03-2017 09:18,9043,Tea,morning,weekday
30-03-2017 09:18,9043,Cake,morning,weekday
30-03-2017 09:53,9044,Coffee,morning,weekday
30-03-2017 09:53,9044,Coffee,morning,weekday
30-03-2017 09:59,9045,Bread,morning,weekday
30-03-2017 10:26,9046,Tea,morning,weekday
30-03-2017 10:26,9046,Toast,morning,weekday
30-03-2017 10:26,9046,Bread,morning,weekday
30-03-2017 10:31,9047,Bread,morning,weekday
30-03-2017 10:31,9047,Coffee,morning,weekday
30-03-2017 10:31,9047,Hot chocolate,morning,weekday
30-03-2017 10:38,9048,Bread,morning,weekday
30-03-2017 10:41,9049,Baguette,morning,weekday
30-03-2017 10:41,9049,Bakewell,morning,weekday
30-03-2017 10:43,9051,Jammie Dodgers,morning,weekday
30-03-2017 10:43,9051,Smoothies,morning,weekday
30-03-2017 10:45,9052,Jammie Dodgers,morning,weekday
30-03-2017 10:45,9052,Tiffin,morning,weekday
30-03-2017 10:58,9053,Cake,morning,weekday
30-03-2017 10:58,9053,Bread,morning,weekday
30-03-2017 10:58,9053,Coffee,morning,weekday
30-03-2017 10:58,9053,Coffee,morning,weekday
30-03-2017 10:58,9053,Baguette,morning,weekday
30-03-2017 11:00,9054,Bread,morning,weekday
30-03-2017 11:11,9055,Farm House,morning,weekday
30-03-2017 11:12,9056,Coffee,morning,weekday
30-03-2017 11:18,9057,Coffee,morning,weekday
30-03-2017 11:18,9058,Juice,morning,weekday
30-03-2017 11:18,9058,Hot chocolate,morning,weekday
30-03-2017 11:18,9058,Muffin,morning,weekday
30-03-2017 11:26,9059,Coffee,morning,weekday
30-03-2017 11:26,9059,Muffin,morning,weekday
30-03-2017 11:49,9060,Bread,morning,weekday
30-03-2017 11:49,9060,Cake,morning,weekday
30-03-2017 11:49,9060,Jammie Dodgers,morning,weekday
30-03-2017 11:49,9060,Tea,morning,weekday
30-03-2017 11:49,9060,Truffles,morning,weekday
30-03-2017 12:02,9061,Coffee,afternoon,weekday
30-03-2017 12:02,9061,Bakewell,afternoon,weekday
30-03-2017 12:04,9062,Sandwich,afternoon,weekday
30-03-2017 12:19,9063,Cake,afternoon,weekday
30-03-2017 12:19,9063,Truffles,afternoon,weekday
30-03-2017 12:34,9064,Salad,afternoon,weekday
30-03-2017 12:38,9065,Juice,afternoon,weekday
30-03-2017 12:38,9065,Cake,afternoon,weekday
30-03-2017 12:38,9065,Sandwich,afternoon,weekday
30-03-2017 12:39,9066,Coffee,afternoon,weekday
30-03-2017 12:39,9066,Chicken Stew,afternoon,weekday
30-03-2017 12:57,9067,Coke,afternoon,weekday
30-03-2017 12:57,9067,Tea,afternoon,weekday
30-03-2017 12:57,9067,Cake,afternoon,weekday
30-03-2017 13:46,9068,Extra Salami or Feta,afternoon,weekday
30-03-2017 13:46,9068,Salad,afternoon,weekday
30-03-2017 13:46,9068,Toast,afternoon,weekday
30-03-2017 13:46,9068,Coffee,afternoon,weekday
30-03-2017 14:08,9069,Coffee,afternoon,weekday
30-03-2017 14:08,9069,Sandwich,afternoon,weekday
30-03-2017 14:11,9070,Truffles,afternoon,weekday
30-03-2017 14:11,9070,Soup,afternoon,weekday
30-03-2017 14:11,9070,Cookies,afternoon,weekday
30-03-2017 14:13,9071,Toast,afternoon,weekday
30-03-2017 14:13,9071,Coffee,afternoon,weekday
30-03-2017 14:27,9072,Cake,afternoon,weekday
30-03-2017 14:27,9072,Coffee,afternoon,weekday
30-03-2017 14:52,9073,Coffee,afternoon,weekday
30-03-2017 14:52,9073,Coffee,afternoon,weekday
30-03-2017 14:52,9073,Cake,afternoon,weekday
30-03-2017 14:52,9073,Tiffin,afternoon,weekday
30-03-2017 14:52,9073,Bread,afternoon,weekday
30-03-2017 15:08,9074,Bread,afternoon,weekday
30-03-2017 15:09,9075,Coffee,afternoon,weekday
30-03-2017 15:09,9075,Tea,afternoon,weekday
30-03-2017 15:09,9075,Cake,afternoon,weekday
30-03-2017 15:16,9076,Coffee,afternoon,weekday
30-03-2017 15:16,9076,Tea,afternoon,weekday
30-03-2017 15:16,9076,Sandwich,afternoon,weekday
30-03-2017 15:16,9076,Toast,afternoon,weekday
30-03-2017 15:16,9077,Coffee,afternoon,weekday
30-03-2017 15:16,9077,Coffee,afternoon,weekday
30-03-2017 15:16,9077,Cake,afternoon,weekday
30-03-2017 15:28,9078,Bread,afternoon,weekday
30-03-2017 15:30,9079,Coffee,afternoon,weekday
30-03-2017 15:52,9080,Tea,afternoon,weekday
30-03-2017 15:52,9080,Coffee,afternoon,weekday
30-03-2017 15:52,9080,Sandwich,afternoon,weekday
30-03-2017 15:52,9080,Sandwich,afternoon,weekday
30-03-2017 15:53,9081,Coffee,afternoon,weekday
30-03-2017 15:53,9081,Tea,afternoon,weekday
30-03-2017 15:53,9081,Cake,afternoon,weekday
30-03-2017 15:55,9082,Tea,afternoon,weekday
30-03-2017 15:55,9082,Coffee,afternoon,weekday
30-03-2017 15:55,9082,Sandwich,afternoon,weekday
30-03-2017 15:55,9082,Sandwich,afternoon,weekday
30-03-2017 16:23,9083,Coffee,afternoon,weekday
30-03-2017 16:23,9083,Cake,afternoon,weekday
30-03-2017 16:44,9084,Cake,afternoon,weekday
30-03-2017 16:44,9084,Coffee,afternoon,weekday
30-03-2017 16:44,9084,Juice,afternoon,weekday
30-03-2017 16:47,9085,Tea,afternoon,weekday
30-03-2017 16:47,9085,Cake,afternoon,weekday
30-03-2017 16:50,9086,Juice,afternoon,weekday
30-03-2017 16:50,9086,Coffee,afternoon,weekday
30-03-2017 16:50,9086,Coffee,afternoon,weekday
30-03-2017 16:50,9086,Spanish Brunch,afternoon,weekday
30-03-2017 16:50,9086,Bread,afternoon,weekday
30-03-2017 17:03,9088,Muffin,evening,weekday
31-03-2017 08:24,9089,Coffee,morning,weekday
31-03-2017 08:24,9089,Sandwich,morning,weekday
31-03-2017 08:37,9090,Coffee,morning,weekday
31-03-2017 08:48,9091,Coffee,morning,weekday
31-03-2017 08:48,9091,Toast,morning,weekday
31-03-2017 09:03,9092,Coffee,morning,weekday
31-03-2017 09:03,9092,Tiffin,morning,weekday
31-03-2017 09:05,9093,Coffee,morning,weekday
31-03-2017 09:17,9094,Coffee,morning,weekday
31-03-2017 09:17,9094,Coffee,morning,weekday
31-03-2017 09:17,9094,Toast,morning,weekday
31-03-2017 09:18,9095,Coffee,morning,weekday
31-03-2017 09:18,9095,Medialuna,morning,weekday
31-03-2017 09:19,9096,Medialuna,morning,weekday
31-03-2017 09:19,9096,Bread,morning,weekday
31-03-2017 09:19,9096,Tea,morning,weekday
31-03-2017 09:45,9097,Cookies,morning,weekday
31-03-2017 09:45,9097,Bread,morning,weekday
31-03-2017 09:54,9098,Tea,morning,weekday
31-03-2017 10:05,9099,Hot chocolate,morning,weekday
31-03-2017 10:05,9099,Tea,morning,weekday
31-03-2017 10:05,9099,Pastry,morning,weekday
31-03-2017 10:05,9099,Tiffin,morning,weekday
31-03-2017 10:10,9100,Coffee,morning,weekday
31-03-2017 10:28,9101,Bread,morning,weekday
31-03-2017 10:38,9102,Cake,morning,weekday
31-03-2017 10:40,9103,Bread,morning,weekday
31-03-2017 10:40,9103,Bread,morning,weekday
31-03-2017 10:48,9104,Coffee,morning,weekday
31-03-2017 10:48,9104,Medialuna,morning,weekday
31-03-2017 10:50,9105,Farm House,morning,weekday
31-03-2017 10:52,9106,Jammie Dodgers,morning,weekday
31-03-2017 10:52,9106,Muffin,morning,weekday
31-03-2017 10:52,9106,Coffee,morning,weekday
31-03-2017 10:52,9106,Coffee,morning,weekday
31-03-2017 10:52,9106,Juice,morning,weekday
31-03-2017 10:56,9107,Alfajores,morning,weekday
31-03-2017 10:56,9107,Juice,morning,weekday
31-03-2017 10:56,9107,Coffee,morning,weekday
31-03-2017 10:56,9107,Coffee,morning,weekday
31-03-2017 10:56,9107,Medialuna,morning,weekday
31-03-2017 10:56,9107,Cookies,morning,weekday
31-03-2017 11:16,9108,Coffee,morning,weekday
31-03-2017 11:17,9109,Medialuna,morning,weekday
31-03-2017 11:17,9109,Bread,morning,weekday
31-03-2017 11:21,9110,Spanish Brunch,morning,weekday
31-03-2017 11:23,9111,Coffee,morning,weekday
31-03-2017 11:23,9111,Bread,morning,weekday
31-03-2017 11:29,9112,Bread,morning,weekday
31-03-2017 11:29,9112,Coffee,morning,weekday
31-03-2017 11:29,9113,Coffee,morning,weekday
31-03-2017 11:29,9113,Alfajores,morning,weekday
31-03-2017 11:34,9114,Bread,morning,weekday
31-03-2017 11:34,9114,Coke,morning,weekday
31-03-2017 11:34,9114,Bread,morning,weekday
31-03-2017 11:34,9114,Cookies,morning,weekday
31-03-2017 11:41,9115,Cookies,morning,weekday
31-03-2017 11:41,9115,Bread,morning,weekday
31-03-2017 11:45,9116,Bread,morning,weekday
31-03-2017 11:45,9116,Cookies,morning,weekday
31-03-2017 11:58,9117,Bread,morning,weekday
31-03-2017 12:12,9119,Coffee,afternoon,weekday
31-03-2017 12:13,9120,Toast,afternoon,weekday
31-03-2017 12:13,9120,Coffee,afternoon,weekday
31-03-2017 12:14,9121,Coffee,afternoon,weekday
31-03-2017 12:14,9121,Coffee,afternoon,weekday
31-03-2017 12:14,9121,Pastry,afternoon,weekday
31-03-2017 12:15,9122,Coffee,afternoon,weekday
31-03-2017 12:22,9123,Juice,afternoon,weekday
31-03-2017 12:22,9123,Muffin,afternoon,weekday
31-03-2017 12:40,9124,Farm House,afternoon,weekday
31-03-2017 13:05,9125,Coffee,afternoon,weekday
31-03-2017 13:17,9126,Coffee,afternoon,weekday
31-03-2017 13:17,9126,Medialuna,afternoon,weekday
31-03-2017 13:22,9128,Bread,afternoon,weekday
31-03-2017 13:22,9128,Brownie,afternoon,weekday
31-03-2017 13:25,9129,Salad,afternoon,weekday
31-03-2017 13:25,9129,Extra Salami or Feta,afternoon,weekday
31-03-2017 13:25,9129,Bread,afternoon,weekday
31-03-2017 13:25,9129,Baguette,afternoon,weekday
31-03-2017 13:25,9129,Tea,afternoon,weekday
31-03-2017 13:25,9129,Bread,afternoon,weekday
31-03-2017 13:27,9130,Bread,afternoon,weekday
31-03-2017 13:29,9131,Bread,afternoon,weekday
31-03-2017 13:29,9131,Hot chocolate,afternoon,weekday
31-03-2017 13:29,9131,Coffee,afternoon,weekday
31-03-2017 13:29,9131,Sandwich,afternoon,weekday
31-03-2017 13:29,9131,Cookies,afternoon,weekday
31-03-2017 13:40,9132,Chicken Stew,afternoon,weekday
31-03-2017 13:41,9133,Bread,afternoon,weekday
31-03-2017 13:41,9133,Sandwich,afternoon,weekday
31-03-2017 13:42,9134,Sandwich,afternoon,weekday
31-03-2017 13:42,9134,Coffee,afternoon,weekday
31-03-2017 13:42,9134,Bread,afternoon,weekday
31-03-2017 13:47,9135,Sandwich,afternoon,weekday
31-03-2017 13:47,9135,Coffee,afternoon,weekday
31-03-2017 13:47,9135,Coffee,afternoon,weekday
31-03-2017 13:57,9136,Tiffin,afternoon,weekday
31-03-2017 14:03,9137,Baguette,afternoon,weekday
31-03-2017 14:07,9138,Spanish Brunch,afternoon,weekday
31-03-2017 14:07,9138,Salad,afternoon,weekday
31-03-2017 14:07,9138,Extra Salami or Feta,afternoon,weekday
31-03-2017 14:07,9138,Coffee,afternoon,weekday
31-03-2017 14:07,9138,Coffee,afternoon,weekday
31-03-2017 14:15,9139,Bread,afternoon,weekday
31-03-2017 14:15,9139,Tiffin,afternoon,weekday
31-03-2017 14:18,9140,Chicken Stew,afternoon,weekday
31-03-2017 14:18,9140,Soup,afternoon,weekday
31-03-2017 14:18,9140,Bread,afternoon,weekday
31-03-2017 14:18,9141,Brownie,afternoon,weekday
31-03-2017 14:18,9141,Coffee,afternoon,weekday
31-03-2017 14:36,9142,Coke,afternoon,weekday
31-03-2017 14:36,9142,Mineral water,afternoon,weekday
31-03-2017 14:36,9142,Coffee,afternoon,weekday
31-03-2017 14:36,9142,Soup,afternoon,weekday
31-03-2017 14:36,9142,Sandwich,afternoon,weekday
31-03-2017 15:10,9143,Coffee,afternoon,weekday
31-03-2017 15:10,9143,Scone,afternoon,weekday
31-03-2017 15:15,9144,Coffee,afternoon,weekday
31-03-2017 15:15,9144,Scone,afternoon,weekday
31-03-2017 15:18,9145,Hot chocolate,afternoon,weekday
31-03-2017 15:18,9145,Hot chocolate,afternoon,weekday
31-03-2017 15:18,9145,Bread,afternoon,weekday
31-03-2017 15:18,9145,Scone,afternoon,weekday
31-03-2017 15:19,9146,Bread,afternoon,weekday
31-03-2017 15:19,9146,Cookies,afternoon,weekday
31-03-2017 15:25,9147,Scone,afternoon,weekday
31-03-2017 15:25,9147,Bread,afternoon,weekday
31-03-2017 15:35,9148,Tea,afternoon,weekday
31-03-2017 15:35,9148,Brownie,afternoon,weekday
31-03-2017 15:45,9149,Tea,afternoon,weekday
31-03-2017 15:45,9149,Bread,afternoon,weekday
31-03-2017 15:45,9149,Cake,afternoon,weekday
31-03-2017 15:46,9150,Tea,afternoon,weekday
31-03-2017 15:46,9150,Pastry,afternoon,weekday
31-03-2017 16:06,9151,Hot chocolate,afternoon,weekday
31-03-2017 16:06,9151,Cake,afternoon,weekday
31-03-2017 16:13,9152,Coffee,afternoon,weekday
31-03-2017 16:13,9152,Tiffin,afternoon,weekday
31-03-2017 16:32,9153,Coffee,afternoon,weekday
31-03-2017 16:34,9154,Bread,afternoon,weekday
31-03-2017 16:34,9154,Cookies,afternoon,weekday
31-03-2017 16:36,9155,Coffee,afternoon,weekday
31-03-2017 16:45,9156,Coffee,afternoon,weekday
31-03-2017 16:45,9156,Brownie,afternoon,weekday
31-03-2017 16:53,9157,Scone,afternoon,weekday
31-03-2017 16:53,9157,Coke,afternoon,weekday
31-03-2017 16:53,9157,Coffee,afternoon,weekday
31-03-2017 16:53,9157,Soup,afternoon,weekday
31-03-2017 17:23,9158,Coffee,evening,weekday
31-03-2017 17:23,9158,Juice,evening,weekday
1/4/2017 8:11,9159,Coffee,morning,weekend
1/4/2017 8:47,9160,Coffee,morning,weekend
1/4/2017 8:51,9161,Bread,morning,weekend
1/4/2017 9:07,9162,Sandwich,morning,weekend
1/4/2017 9:07,9162,Bread,morning,weekend
1/4/2017 9:07,9162,Cake,morning,weekend
